t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage
-11.596525672575636,15.06978070921793,0,EPI_ISL_7467101,Delta, AY.98
-8.562685229491366,14.586435449027947,0,EPI_ISL_6527451,Delta, AY.47
-10.71288311282242,14.136223592649763,0,EPI_ISL_7768875,Delta, AY.25.3
-7.30833490923286,16.920268281411456,0,EPI_ISL_5869278,Delta, AY.3
-8.453731253749947,17.389528617802892,0,EPI_ISL_5714540,Delta, AY.3
-11.899475292220751,13.442884362625177,0,EPI_ISL_7461038,Delta, AY.33
-10.149081141243812,15.113053486564079,0,EPI_ISL_6077383,Delta, AY.44
-10.71288311282242,14.136223592649763,0,EPI_ISL_8709006,Delta, AY.4.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_6783538,Delta, AY.25
-7.902970428935711,13.783162284467483,0,EPI_ISL_7372205,Delta, AY.33
-10.71288311282242,14.136223592649763,0,EPI_ISL_3950803,Delta, AY.4
-6.625407569211609,16.355975519876015,0,EPI_ISL_3950154,Delta, AY.6
-12.724968513631762,12.842680042322186,0,EPI_ISL_3953379,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_3953350,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_3952259,Delta, AY.4
-11.04061162167036,12.909491353552678,0,EPI_ISL_3950561,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_3950568,Delta, AY.4
-8.052134867852859,16.298991521321582,0,EPI_ISL_3953768,Delta, AY.4
-7.902970428935711,13.783162284467483,0,EPI_ISL_3953729,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_3950634,Delta, AY.4
-11.38050738302562,17.165856640124016,0,EPI_ISL_6094045,Delta, AY.39
-8.562685229491366,14.586435449027947,0,EPI_ISL_7373269,Delta, AY.103
-8.694585987448809,13.073297959606835,0,EPI_ISL_7368719,Delta, AY.57
-9.505442300092238,12.021920462231662,0,EPI_ISL_7368741,Delta, AY.57
-11.498174808772506,12.155273054652369,0,EPI_ISL_3959239,Delta, AY.4
-7.902970428935711,13.783162284467483,0,EPI_ISL_6093052,Delta, AY.62
-10.71288311282242,14.136223592649763,0,EPI_ISL_7471934,Delta, AY.43
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6643548,Delta, AY.92
-9.583046428501177,12.856014781832473,0,EPI_ISL_7378830,Delta, AY.99.2
-11.771117765254948,16.161163040434435,0,EPI_ISL_8714927,Delta, AY.20
-9.66210510528719,10.67113457904808,0,EPI_ISL_8714941,Delta, AY.119
-10.71288311282242,14.136223592649763,0,EPI_ISL_3959363,Delta, AY.4
-13.052336250794204,13.207893303925717,0,EPI_ISL_3959342,Delta, AY.4
-8.052134867852859,16.298991521321582,0,EPI_ISL_8714733,Delta, AY.118
-12.5864713317695,15.637511260104572,0,EPI_ISL_7375798,Delta, AY.46
-11.899475292220751,13.442884362625177,0,EPI_ISL_5874771,Delta, AY.119
-10.074754659267803,13.109206515174053,0,EPI_ISL_7380923,Delta, AY.43
-9.505442300092238,12.021920462231662,0,EPI_ISL_7380969,Delta, AY.9.2
-6.176596576819287,13.765439657231505,0,EPI_ISL_7380964,Delta, AY.92
-5.661507610432599,14.628794425332503,0,EPI_ISL_5708453,Delta, AY.29.1
-9.321748427424337,15.385347539767043,0,EPI_ISL_8712607,Delta, AY.122
-8.846250936549044,15.37749918374047,0,EPI_ISL_8713924,Delta, AY.122
-11.596525672575636,15.06978070921793,0,EPI_ISL_2468208,Delta, B.1.617.2
-9.505442300092238,12.021920462231662,0,EPI_ISL_3956208,Delta, AY.4
-10.72400093275999,15.247361544473607,0,EPI_ISL_5877040,Delta, AY.122.1
-8.846250936549044,15.37749918374047,0,EPI_ISL_6170359,Delta, AY.25
-10.074754659267803,13.109206515174053,0,EPI_ISL_5876540,Delta, AY.100
-5.661507610432599,14.628794425332503,0,EPI_ISL_8712353,Delta, AY.127
-7.604194222475593,14.727005711388825,0,EPI_ISL_6167727,Delta, AY.3
-12.5864713317695,15.637511260104572,0,EPI_ISL_6627519,Delta, AY.3
-8.674755570705644,10.935060232362686,0,EPI_ISL_6626962,Delta, AY.39
-8.41102617123618,12.026948375843851,0,EPI_ISL_8710760,Delta, AY.74
-9.321748427424337,15.385347539767043,0,EPI_ISL_6167049,Delta, AY.119
-10.074754659267803,13.109206515174053,0,EPI_ISL_8712518,Delta, AY.4
-9.763701655887475,17.024375269331507,0,EPI_ISL_8717809,Delta, AY.3
-10.34499512935305,12.003762796241446,0,EPI_ISL_2468177,Delta, AY.120
-8.453731253749947,17.389528617802892,0,EPI_ISL_7379654,Delta, AY.29.1
-7.056100567751565,13.747605442684588,0,EPI_ISL_2469403,Delta, AY.4
-11.89261071242182,14.254761979955942,0,EPI_ISL_7477962,Delta, AY.25
-6.618228575497336,12.79716615032406,0,EPI_ISL_16033856,Delta, AY.34.1.1
-8.694585987448809,13.073297959606835,0,EPI_ISL_7493227,Delta, AY.121
-10.609944554059291,10.731930454347022,0,EPI_ISL_5879446,Delta, AY.47
-12.119072570320377,16.60585495053041,0,EPI_ISL_7381868,Delta, AY.34.1
-10.71288311282242,14.136223592649763,0,EPI_ISL_8716956,Delta, B.1.617.2
-11.899475292220751,13.442884362625177,0,EPI_ISL_5879006,Delta, AY.20
-8.694585987448809,13.073297959606835,0,EPI_ISL_5708186,Delta, AY.29
-10.886883878763042,15.693409051647876,0,EPI_ISL_3956616,Delta, AY.6
-8.694585987448809,13.073297959606835,0,EPI_ISL_3957891,Delta, AY.46.6
-9.321748427424337,15.385347539767043,0,EPI_ISL_3956803,Delta, AY.4
-9.047912629900212,16.52756167376624,0,EPI_ISL_3958553,Delta, AY.98.1
-10.074754659267803,13.109206515174053,0,EPI_ISL_3957237,Delta, AY.6
-11.539725600129158,16.166799111272507,0,EPI_ISL_3958541,Delta, AY.4
-7.7692728779706846,15.36163396516476,0,EPI_ISL_3955656,Delta, AY.4
-8.759741908025266,15.753580760083139,0,EPI_ISL_3959167,Delta, AY.4
-7.902970428935711,13.783162284467483,0,EPI_ISL_3957325,Delta, AY.4
-11.346118312912136,11.348680772407675,0,EPI_ISL_5709486,Delta, AY.29
-6.7550797661560775,15.369849860287594,0,EPI_ISL_3964855,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_3965455,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_3965708,Delta, AY.4
-8.41102617123618,12.026948375843851,0,EPI_ISL_5713588,Delta, AY.29
-6.7550797661560775,15.369849860287594,0,EPI_ISL_2925280,Delta, AY.4
-12.866541870232924,13.936158034111164,0,EPI_ISL_3965947,Delta, AY.98
-8.407712237168173,15.669967189618477,0,EPI_ISL_3968274,Delta, AY.4.2.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_3968320,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_3966794,Delta, AY.120
-8.694585987448809,13.073297959606835,0,EPI_ISL_3966722,Delta, AY.4
-10.149081141243812,15.113053486564079,0,EPI_ISL_2929510,Delta, AY.119
-7.6310783301765355,17.288091557310747,0,EPI_ISL_3970858,Delta, AY.4
-10.220757047055463,16.069837585103137,0,EPI_ISL_3969182,Delta, AY.4
-9.373861511665586,17.711877491016363,0,EPI_ISL_3966928,Delta, AY.90
-7.532090047110908,12.616673916111194,0,EPI_ISL_3970131,Delta, AY.4.2
-7.7692728779706846,15.36163396516476,0,EPI_ISL_3969283,Delta, AY.43
-9.137178483575708,11.325356364666868,0,EPI_ISL_3968980,Delta, AY.4
-6.176596576819287,13.765439657231505,0,EPI_ISL_3968086,Delta, AY.4
-11.38050738302562,17.165856640124016,0,EPI_ISL_3969396,Delta, AY.4
-10.096869594853992,15.187167649342522,0,EPI_ISL_2938062,Delta, AY.98.1
-9.047912629900212,16.52756167376624,0,EPI_ISL_3974238,Delta, AY.120
-11.04061162167036,12.909491353552678,0,EPI_ISL_3972437,Delta, AY.4
-6.53932191348974,14.06197928130406,0,EPI_ISL_8716239,Delta, AY.3
-10.71288311282242,14.136223592649763,0,EPI_ISL_2937923,Delta, AY.20
-8.562685229491366,14.586435449027947,0,EPI_ISL_3973078,Delta, AY.4
-7.578046243407454,14.640697833282998,0,EPI_ISL_3973828,Delta, AY.4
-6.7550797661560775,15.369849860287594,0,EPI_ISL_3973198,Delta, AY.120
-12.071827208474344,11.59669271135555,0,EPI_ISL_3971456,Delta, AY.4
-9.047912629900212,16.52756167376624,0,EPI_ISL_3972058,Delta, AY.4
-6.712671171603013,11.65896093017924,0,EPI_ISL_3974675,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_5716004,Delta, AY.29
-10.951886084697723,15.827195211017282,0,EPI_ISL_5719197,Delta, AY.29
-7.902970428935711,13.783162284467483,0,EPI_ISL_5716914,Delta, AY.29
-8.694585987448809,13.073297959606835,0,EPI_ISL_5722790,Delta, AY.29
-10.074754659267803,13.109206515174053,0,EPI_ISL_5719681,Delta, AY.29
-9.583046428501177,12.856014781832473,0,EPI_ISL_5722473,Delta, AY.23.1
-9.047912629900212,16.52756167376624,0,EPI_ISL_5722266,Delta, AY.4.2.1
-10.074754659267803,13.109206515174053,0,EPI_ISL_5718108,Delta, AY.46.6
-6.712671171603013,11.65896093017924,0,EPI_ISL_5717761,Delta, AY.34
-9.505442300092238,12.021920462231662,0,EPI_ISL_5721079,Delta, AY.107
-10.71288311282242,14.136223592649763,0,EPI_ISL_5726459,Delta, B.1.617.2
-7.902970428935711,13.783162284467483,0,EPI_ISL_5730510,Delta, AY.29
-9.505442300092238,12.021920462231662,0,EPI_ISL_5725236,Delta, AY.29
-11.596525672575636,15.06978070921793,0,EPI_ISL_5725794,Delta, AY.29
-8.694585987448809,13.073297959606835,0,EPI_ISL_5727545,Delta, AY.29
-6.176596576819287,13.765439657231505,0,EPI_ISL_5723933,Delta, AY.39.1
-7.532090047110908,12.616673916111194,0,EPI_ISL_5728926,Delta, AY.29
-9.505442300092238,12.021920462231662,0,EPI_ISL_5729324,Delta, AY.42
-6.176596576819287,13.765439657231505,0,EPI_ISL_5728043,Delta, AY.37
-10.34499512935305,12.003762796241446,0,EPI_ISL_5726005,Delta, AY.29
-8.562685229491366,14.586435449027947,0,EPI_ISL_5727362,Delta, AY.29.1
-10.71288311282242,14.136223592649763,0,EPI_ISL_5727375,Delta, AY.29
-8.694585987448809,13.073297959606835,0,EPI_ISL_5729075,Delta, AY.33
-6.7550797661560775,15.369849860287594,0,EPI_ISL_5727491,Delta, AY.29.1
-8.453731253749947,17.389528617802892,0,EPI_ISL_5729151,Delta, AY.5
-7.056100567751565,13.747605442684588,0,EPI_ISL_5730774,Delta, AY.29
-9.505442300092238,12.021920462231662,0,EPI_ISL_5737125,Delta, AY.29
-10.71288311282242,14.136223592649763,0,EPI_ISL_5738488,Delta, AY.29
-8.562685229491366,14.586435449027947,0,EPI_ISL_5736797,Delta, AY.25.1
-13.052336250794204,13.207893303925717,0,EPI_ISL_3978562,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_5734187,Delta, AY.4
-9.321748427424337,15.385347539767043,0,EPI_ISL_5736426,Delta, B.1.617.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_5733131,Delta, AY.29.1
-8.694585987448809,13.073297959606835,0,EPI_ISL_5738054,Delta, AY.29
-6.625407569211609,16.355975519876015,0,EPI_ISL_5734219,Delta, AY.46.6
-8.846250936549044,15.37749918374047,0,EPI_ISL_5739759,Delta, AY.29
-7.7692728779706846,15.36163396516476,0,EPI_ISL_5743812,Delta, AY.29
-6.618228575497336,12.79716615032406,0,EPI_ISL_5741969,Delta, AY.29
-8.562685229491366,14.586435449027947,0,EPI_ISL_5741026,Delta, AY.98.1
-9.66210510528719,10.67113457904808,0,EPI_ISL_5741054,Delta, B.1.617.2
-5.651367880236348,14.629784703759826,0,EPI_ISL_5742957,Delta, AY.29
-7.7692728779706846,15.36163396516476,0,EPI_ISL_5748339,Delta, AY.29
-7.056100567751565,13.747605442684588,0,EPI_ISL_5742674,Delta, AY.59
-12.119072570320377,16.60585495053041,0,EPI_ISL_5743218,Delta, AY.29.1
-7.902970428935711,13.783162284467483,0,EPI_ISL_5757597,Delta, AY.4
-9.137178483575708,11.325356364666868,0,EPI_ISL_5751576,Delta, AY.29
-8.694585987448809,13.073297959606835,0,EPI_ISL_5755857,Delta, AY.29
-11.04061162167036,12.909491353552678,0,EPI_ISL_5757430,Delta, B.1.617.2
-9.66210510528719,10.67113457904808,0,EPI_ISL_5756465,Delta, AY.6
-9.053810707625196,10.284276595475841,0,EPI_ISL_5751730,Delta, AY.44
-6.618228575497336,12.79716615032406,0,EPI_ISL_3977132,Delta, AY.4
-8.453731253749947,17.389528617802892,0,EPI_ISL_5762959,Delta, B.1.617.2
-10.5786446749052,16.631524505040574,0,EPI_ISL_5762955,Delta, AY.26
-10.609944554059291,10.731930454347022,0,EPI_ISL_5760497,Delta, AY.54
-8.674755570705644,10.935060232362686,0,EPI_ISL_5762159,Delta, AY.14
-6.618228575497336,12.79716615032406,0,EPI_ISL_5766548,Delta, AY.43
-6.618228575497336,12.79716615032406,0,EPI_ISL_5762194,Delta, AY.25
-6.176596576819287,13.765439657231505,0,EPI_ISL_5762752,Delta, AY.103
-10.34499512935305,12.003762796241446,0,EPI_ISL_5760767,Delta, AY.54
-12.734962101896121,14.69744624501884,0,EPI_ISL_3977322,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_8716730,Delta, AY.126
-11.38050738302562,17.165856640124016,0,EPI_ISL_5765713,Delta, AY.39.2
-10.609944554059291,10.731930454347022,0,EPI_ISL_5759059,Delta, AY.102
-7.604194222475593,14.727005711388825,0,EPI_ISL_8718608,Delta, AY.111
-8.407712237168173,15.669967189618477,0,EPI_ISL_7483618,Delta, AY.121
-8.052134867852859,16.298991521321582,0,EPI_ISL_5759825,Delta, B.1.617.2
-6.176596576819287,13.765439657231505,0,EPI_ISL_5760564,Delta, AY.54
-8.694585987448809,13.073297959606835,0,EPI_ISL_6489217,Delta, AY.25
-10.074754659267803,13.109206515174053,0,EPI_ISL_7383471,Delta, AY.34
-11.89261071242182,14.254761979955942,0,EPI_ISL_8716040,Delta, AY.103
-8.407712237168173,15.669967189618477,0,EPI_ISL_5766756,Delta, AY.120
-6.176596576819287,13.765439657231505,0,EPI_ISL_5041372,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_5773656,Delta, AY.25
-6.7550797661560775,15.369849860287594,0,EPI_ISL_5772355,Delta, AY.103
-7.844713331313599,10.999932844815337,0,EPI_ISL_5769689,Delta, AY.9.2
-10.609944554059291,10.731930454347022,0,EPI_ISL_5773754,Delta, AY.103
-7.902970428935711,13.783162284467483,0,EPI_ISL_8724114,Delta, B.1.617.2
-9.047912629900212,16.52756167376624,0,EPI_ISL_4059109,Delta, AY.119
-5.705751494784849,13.12621930323796,0,EPI_ISL_4272141,Delta, AY.42
-9.321748427424337,15.385347539767043,0,EPI_ISL_5772995,Delta, B.1.617.2
-10.34499512935305,12.003762796241446,0,EPI_ISL_5772985,Delta, AY.44
-12.119072570320377,16.60585495053041,0,EPI_ISL_5772071,Delta, AY.4
-8.759741908025266,15.753580760083139,0,EPI_ISL_5772938,Delta, AY.119
-9.66210510528719,10.67113457904808,0,EPI_ISL_5773209,Delta, AY.119
-8.052134867852859,16.298991521321582,0,EPI_ISL_5533777,Delta, AY.25
-11.899475292220751,13.442884362625177,0,EPI_ISL_8725235,Delta, AY.4.13
-8.052134867852859,16.298991521321582,0,EPI_ISL_5773837,Delta, AY.44
-9.321748427424337,15.385347539767043,0,EPI_ISL_5772507,Delta, AY.122
-9.505442300092238,12.021920462231662,0,EPI_ISL_4891289,Delta, AY.44
-10.220757047055463,16.069837585103137,0,EPI_ISL_5772525,Delta, AY.75
-8.694585987448809,13.073297959606835,0,EPI_ISL_5773854,Delta, AY.117
-11.04061162167036,12.909491353552678,0,EPI_ISL_5773815,Delta, AY.100
-11.04061162167036,12.909491353552678,0,EPI_ISL_5773888,Delta, AY.3
-11.04061162167036,12.909491353552678,0,EPI_ISL_5772617,Delta, AY.13
-5.8545613807017745,15.279407542151768,0,EPI_ISL_5768523,Delta, AY.5
-8.562685229491366,14.586435449027947,0,EPI_ISL_5774938,Delta, AY.25
-10.059396925515886,16.672004710768867,0,EPI_ISL_5774912,Delta, B.1.617.2
-12.5864713317695,15.637511260104572,0,EPI_ISL_5775322,Delta, AY.20
-8.052134867852859,16.298991521321582,0,EPI_ISL_5774064,Delta, AY.25
-8.562685229491366,14.586435449027947,0,EPI_ISL_5774073,Delta, AY.44
-10.71288311282242,14.136223592649763,0,EPI_ISL_5779040,Delta, AY.118
-12.734962101896121,14.69744624501884,0,EPI_ISL_5779046,Delta, AY.103
-7.578046243407454,14.640697833282998,0,EPI_ISL_5775545,Delta, AY.3
-12.5864713317695,15.637511260104572,0,EPI_ISL_7382711,Delta, AY.46.6
-10.149081141243812,15.113053486564079,0,EPI_ISL_5774747,Delta, AY.20
-9.047912629900212,16.52756167376624,0,EPI_ISL_5774745,Delta, AY.44
-10.552489423916365,17.4982260432746,0,EPI_ISL_2481813,Delta, AY.13
-10.149081141243812,15.113053486564079,0,EPI_ISL_5775152,Delta, AY.3
-8.562685229491366,14.586435449027947,0,EPI_ISL_5777926,Delta, AY.39
-7.578046243407454,14.640697833282998,0,EPI_ISL_5777940,Delta, AY.103
-10.72400093275999,15.247361544473607,0,EPI_ISL_5775231,Delta, AY.3
-6.618228575497336,12.79716615032406,0,EPI_ISL_5778344,Delta, AY.39.1.3
-9.66210510528719,10.67113457904808,0,EPI_ISL_5775872,Delta, AY.118
-10.71288311282242,14.136223592649763,0,EPI_ISL_5778944,Delta, AY.44
-8.759741908025266,15.753580760083139,0,EPI_ISL_5778896,Delta, AY.44
-11.899475292220751,13.442884362625177,0,EPI_ISL_3980010,Delta, AY.98
-10.34499512935305,12.003762796241446,0,EPI_ISL_5775070,Delta, AY.25
-11.596525672575636,15.06978070921793,0,EPI_ISL_5775585,Delta, AY.103
-7.532090047110908,12.616673916111194,0,EPI_ISL_5776068,Delta, AY.44
-10.220757047055463,16.069837585103137,0,EPI_ISL_5775740,Delta, AY.34.1
-12.5864713317695,15.637511260104572,0,EPI_ISL_5775781,Delta, AY.103
-11.498174808772506,12.155273054652369,0,EPI_ISL_5774388,Delta, AY.47
-8.052134867852859,16.298991521321582,0,EPI_ISL_5775686,Delta, AY.103
-6.618228575497336,12.79716615032406,0,EPI_ISL_5775681,Delta, AY.103
-10.151131622194072,15.98559032621069,0,EPI_ISL_5784348,Delta, AY.122
-7.7692728779706846,15.36163396516476,0,EPI_ISL_5781283,Delta, AY.119
-9.373861511665586,17.711877491016363,0,EPI_ISL_5784279,Delta, AY.4.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_5784402,Delta, AY.4
-11.539725600129158,16.166799111272507,0,EPI_ISL_5784458,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_5784499,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_5779809,Delta, AY.33
-10.149081141243812,15.113053486564079,0,EPI_ISL_5779815,Delta, AY.98
-6.618228575497336,12.79716615032406,0,EPI_ISL_5783685,Delta, AY.4
-6.625407569211609,16.355975519876015,0,EPI_ISL_5782332,Delta, AY.59
-10.71288311282242,14.136223592649763,0,EPI_ISL_5781070,Delta, AY.25.1
-9.583046428501177,12.856014781832473,0,EPI_ISL_5781802,Delta, AY.126
-7.902970428935711,13.783162284467483,0,EPI_ISL_5781869,Delta, AY.33
-10.552489423916365,17.4982260432746,0,EPI_ISL_5781898,Delta, AY.25.1
-9.047912629900212,16.52756167376624,0,EPI_ISL_5784246,Delta, AY.4.2
-12.724968513631762,12.842680042322186,0,EPI_ISL_5781909,Delta, AY.103
-10.71288311282242,14.136223592649763,0,EPI_ISL_5783728,Delta, AY.4
-10.34499512935305,12.003762796241446,0,EPI_ISL_5783410,Delta, AY.4
-10.609944554059291,10.731930454347022,0,EPI_ISL_3976100,Delta, AY.125
-11.920275114783438,11.32630089952255,0,EPI_ISL_5779129,Delta, AY.20
-10.886883878763042,15.693409051647876,0,EPI_ISL_5782047,Delta, AY.25
-10.609944554059291,10.731930454347022,0,EPI_ISL_5782080,Delta, AY.3.1
-9.763701655887475,17.024375269331507,0,EPI_ISL_5785783,Delta, AY.124
-11.04061162167036,12.909491353552678,0,EPI_ISL_5785790,Delta, AY.4
-7.902970428935711,13.783162284467483,0,EPI_ISL_5787539,Delta, AY.4
-6.7550797661560775,15.369849860287594,0,EPI_ISL_5786718,Delta, AY.4.2
-13.052336250794204,13.207893303925717,0,EPI_ISL_5785440,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_5785582,Delta, AY.4
-11.972421668789453,14.326407149814072,0,EPI_ISL_5788548,Delta, AY.4
-7.056100567751565,13.747605442684588,0,EPI_ISL_5787286,Delta, AY.4.2
-5.669226883765742,13.29037979744505,0,EPI_ISL_5785239,Delta, AY.4
-9.583046428501177,12.856014781832473,0,EPI_ISL_5785157,Delta, AY.4
-7.532090047110908,12.616673916111194,0,EPI_ISL_5788210,Delta, AY.4.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_5786630,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_5786592,Delta, AY.4
-7.532090047110908,12.616673916111194,0,EPI_ISL_5789607,Delta, AY.4.2
-11.89261071242182,14.254761979955942,0,EPI_ISL_5788365,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_5787078,Delta, AY.43
-8.407712237168173,15.669967189618477,0,EPI_ISL_2480809,Delta, AY.75
-10.074754659267803,13.109206515174053,0,EPI_ISL_5784508,Delta, AY.4
-9.763701655887475,17.024375269331507,0,EPI_ISL_5786300,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_5787554,Delta, AY.4.2.1
-7.6310783301765355,17.288091557310747,0,EPI_ISL_4298044,Delta, AY.75
-7.902970428935711,13.783162284467483,0,EPI_ISL_5789368,Delta, AY.4.2.1
-12.119072570320377,16.60585495053041,0,EPI_ISL_5784611,Delta, AY.4.2.2
-6.377451020235003,14.639590192855744,0,EPI_ISL_5784640,Delta, AY.122
-10.5786446749052,16.631524505040574,0,EPI_ISL_5789445,Delta, AY.4.2
-11.38050738302562,17.165856640124016,0,EPI_ISL_5785087,Delta, AY.4
-8.453731253749947,17.389528617802892,0,EPI_ISL_5785904,Delta, AY.4
-5.8545613807017745,15.279407542151768,0,EPI_ISL_2481656,Delta, AY.44
-7.902970428935711,13.783162284467483,0,EPI_ISL_5790994,Delta, AY.4.2.1
-10.096869594853992,15.187167649342522,0,EPI_ISL_5791412,Delta, AY.4
-10.151131622194072,15.98559032621069,0,EPI_ISL_5791403,Delta, AY.43
-9.505442300092238,12.021920462231662,0,EPI_ISL_5791505,Delta, AY.4.2.1
-11.046702929315778,16.522538856552575,0,EPI_ISL_5792892,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_2476259,Delta, B.1.617.2
-7.532090047110908,12.616673916111194,0,EPI_ISL_5790093,Delta, AY.4
-11.771117765254948,16.161163040434435,0,EPI_ISL_5790837,Delta, AY.4.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_5793992,Delta, AY.4
-7.056100567751565,13.747605442684588,0,EPI_ISL_5792367,Delta, AY.4
-10.738090695656021,15.287303171795225,0,EPI_ISL_5792337,Delta, AY.43
-9.505442300092238,12.021920462231662,0,EPI_ISL_5791091,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_4303080,Delta, AY.122
-11.596525672575636,15.06978070921793,0,EPI_ISL_5791838,Delta, AY.4.2
-10.71288311282242,14.136223592649763,0,EPI_ISL_5794252,Delta, AY.4
-12.676043394307795,12.867172556267612,0,EPI_ISL_5791956,Delta, AY.4.2.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_5792445,Delta, AY.5
-6.7550797661560775,15.369849860287594,0,EPI_ISL_5791102,Delta, AY.4.2
-9.373861511665586,17.711877491016363,0,EPI_ISL_5795317,Delta, AY.26
-10.552489423916365,17.4982260432746,0,EPI_ISL_9804226,Delta, AY.20
-12.5864713317695,15.637511260104572,0,EPI_ISL_5793510,Delta, AY.4.2
-6.769148248994432,16.694348916231338,0,EPI_ISL_5796273,Delta, B.1.617.2
-11.498174808772506,12.155273054652369,0,EPI_ISL_5796047,Delta, AY.23
-12.119072570320377,16.60585495053041,0,EPI_ISL_5796031,Delta, AY.23
-10.886883878763042,15.693409051647876,0,EPI_ISL_5796038,Delta, AY.23
-9.763701655887475,17.024375269331507,0,EPI_ISL_5796066,Delta, AY.23
-7.902970428935711,13.783162284467483,0,EPI_ISL_5796051,Delta, AY.23
-11.596525672575636,15.06978070921793,0,EPI_ISL_5796709,Delta, AY.4
-10.151131622194072,15.98559032621069,0,EPI_ISL_2486720,Delta, AY.4
-10.609944554059291,10.731930454347022,0,EPI_ISL_5796555,Delta, AY.33
-7.7692728779706846,15.36163396516476,0,EPI_ISL_5796605,Delta, AY.126
-7.532090047110908,12.616673916111194,0,EPI_ISL_5796611,Delta, AY.126
-12.734962101896121,14.69744624501884,0,EPI_ISL_5803230,Delta, AY.33
-11.346118312912136,11.348680772407675,0,EPI_ISL_5804539,Delta, AY.100
-11.596525672575636,15.06978070921793,0,EPI_ISL_5803711,Delta, AY.4.15
-8.41102617123618,12.026948375843851,0,EPI_ISL_5804153,Delta, AY.122
-6.377451020235003,14.639590192855744,0,EPI_ISL_2485327,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_4891275,Delta, AY.81
-6.938511817128232,14.605362166156366,0,EPI_ISL_5810273,Delta, AY.43
-11.771117765254948,16.161163040434435,0,EPI_ISL_5810344,Delta, AY.43
-7.532090047110908,12.616673916111194,0,EPI_ISL_5808568,Delta, AY.43
-10.71288311282242,14.136223592649763,0,EPI_ISL_5809715,Delta, AY.125
-10.074754659267803,13.109206515174053,0,EPI_ISL_5814888,Delta, AY.4
-11.04061162167036,12.909491353552678,0,EPI_ISL_2486857,Delta, AY.4
-8.052134867852859,16.298991521321582,0,EPI_ISL_2487201,Delta, B.1.617.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_5813645,Delta, B.1.617.2
-10.149081141243812,15.113053486564079,0,EPI_ISL_2485470,Delta, AY.4
-9.321748427424337,15.385347539767043,0,EPI_ISL_2487293,Delta, AY.4
-7.902970428935711,13.783162284467483,0,EPI_ISL_5820467,Delta, AY.4
-7.30833490923286,16.920268281411456,0,EPI_ISL_2485893,Delta, B.1.617.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_5818279,Delta, AY.4
-10.552489423916365,17.4982260432746,0,EPI_ISL_5825127,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_5825251,Delta, AY.4
-10.096869594853992,15.187167649342522,0,EPI_ISL_5822161,Delta, AY.126
-10.71288311282242,14.136223592649763,0,EPI_ISL_7383213,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_7384459,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_7382581,Delta, AY.4.2
-9.505442300092238,12.021920462231662,0,EPI_ISL_7384185,Delta, AY.122
-10.34499512935305,12.003762796241446,0,EPI_ISL_7383752,Delta, AY.34
-12.724968513631762,12.842680042322186,0,EPI_ISL_7385365,Delta, AY.4.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_5886093,Delta, AY.77
-11.899475292220751,13.442884362625177,0,EPI_ISL_7382359,Delta, AY.4
-8.407712237168173,15.669967189618477,0,EPI_ISL_2486294,Delta, AY.4
-9.505442300092238,12.021920462231662,0,EPI_ISL_7394947,Delta, AY.4.2.2
